tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
evosuite,ta4j-60,org.ta4j.core.utils.BarSeriesUtils,5,278,28947,6487,50,0,1,0,78,72,92.30769,74,54,72.97297,3,0,0.0,0,0.0,3,30,2
evosuite,ta4j-82,org.ta4j.core.analysis.Returns,7,279,29202,7095,66,0,38,0,57,56,98.24561,12,11,91.66667,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-75,org.ta4j.core.indicators.aroon.AroonDownIndicator,1,281,28731,6977,26,0,6,0,19,17,89.47369,6,4,66.66667,2,0,0.0,0,0.0,2,30,2
evosuite,threeten-extra-98,org.threeten.extra.chrono.CopticChronology,8,279,28649,6606,55,0,0,0,24,24,100.0,4,4,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-93,org.threeten.extra.DayOfMonth,7,278,28739,6661,85,0,18,0,53,53,100.0,32,31,96.875,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-96,org.threeten.extra.chrono.PaxDate,9,290,29772,7947,181,0,0,0,137,134,97.81022,113,110,97.34513,1,0,0.0,0,0.0,1,30,2
evosuite,collections-24,org.apache.commons.collections4.functors.EqualPredicate,9,275,28354,1694,13,0,0,0,16,16,100.0,6,6,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-56,org.ta4j.core.criteria.pnl.NetLossCriterion,6,273,28543,6359,19,0,1,0,11,10,90.909096,4,2,50.0,2,0,0.0,0,0.0,2,30,2
evosuite,spatial4j-48,org.locationtech.spatial4j.shape.impl.BufferedLineString,10,273,29225,9167,69,0,13,0,54,54,100.0,28,26,92.85714,0,0,0.0,0,0.0,0,30,2
evosuite,spatial4j-44,org.locationtech.spatial4j.shape.impl.InfBufLine,4,319,28951,6763,51,0,6,0,49,44,89.79591,42,33,78.57143,6,0,0.0,0,0.0,6,30,2
evosuite,ta4j-82,org.ta4j.core.analysis.Returns,8,276,28835,6408,43,0,26,0,57,36,63.15789,12,6,50.0,7,0,0.0,0,0.0,7,30,2
evosuite,collections-4,org.apache.commons.collections4.map.MultiValueMap,9,272,29040,10,46,1,0,0,88,0,0.0,44,0,0.0,52,0,0.0,0,0.0,52,30,2
evosuite,threeten-extra-96,org.threeten.extra.chrono.PaxDate,10,271,29304,8462,198,0,1,0,137,136,99.27007,113,111,98.23009,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-98,org.threeten.extra.chrono.CopticChronology,10,262,28637,4023,58,0,0,0,24,24,100.0,4,4,100.0,22,22,100.0,22,100.0,0,30,2
evosuite,threeten-extra-85,org.threeten.extra.chrono.PaxEra,7,288,28363,2758,8,0,0,0,8,8,100.0,3,3,100.0,3,3,100.0,2,66.66667,1,30,2
evosuite,collections-14,org.apache.commons.collections4.bag.CollectionBag,8,270,30467,6014,42,0,0,0,44,38,86.36364,24,19,79.16667,4,0,0.0,0,0.0,4,30,2
evosuite,ta4j-67,org.ta4j.core.indicators.SMAIndicator,7,275,36413,6845,18,0,4,0,10,10,100.0,2,2,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-26,org.jsoup.examples.Wikipedia,7,267,28358,15,5,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-39,org.jsoup.nodes.TextNode,7,280,36888,11154,73,0,0,0,50,50,100.0,70,52,74.28571,0,0,0.0,0,0.0,0,30,2
evosuite,spatial4j-44,org.locationtech.spatial4j.shape.impl.InfBufLine,8,274,28975,7511,64,0,7,0,49,48,97.95918,42,37,88.09524,1,0,0.0,0,0.0,1,30,2
evosuite,jsoup-29,org.jsoup.select.Selector,4,301,28955,7603,33,0,0,0,32,28,87.5,14,10,71.42857,18,17,94.44444,17,94.44444,1,30,2
evosuite,spatial4j-45,org.locationtech.spatial4j.context.SpatialContextFactory,7,269,28900,6423,57,0,1,0,151,141,93.37748,60,56,93.333336,56,55,98.21429,55,98.21429,1,30,2
evosuite,spatial4j-47,org.locationtech.spatial4j.distance.DistanceUtils,1,279,29381,6253,123,0,0,0,162,152,93.827156,118,110,93.220345,115,108,93.91304,108,93.91304,7,30,2
evosuite,ta4j-78,org.ta4j.core.indicators.UlcerIndexIndicator,10,266,29976,7495,24,0,12,0,19,19,100.0,4,4,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-2,org.apache.commons.collections4.collection.CompositeCollection,1,271,32148,5695,76,0,0,0,112,112,100.0,60,60,100.0,68,68,100.0,68,100.0,0,30,2
evosuite,threeten-extra-84,org.threeten.extra.scale.UtcInstant,5,267,28776,6838,76,0,0,0,72,70,97.22222,34,32,94.117645,72,69,95.83333,69,95.83333,3,30,2
evosuite,jsoup-39,org.jsoup.nodes.TextNode,10,304,37016,11338,71,0,0,0,50,50,100.0,70,62,88.57143,0,0,0.0,0,0.0,0,30,2
evosuite,collections-17,org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer,5,282,28664,4199,48,0,0,0,40,40,100.0,34,34,100.0,56,56,100.0,56,100.0,0,30,2
evosuite,ta4j-54,org.ta4j.core.indicators.KAMAIndicator,10,276,30592,14427,23,0,7,0,20,20,100.0,4,4,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-95,org.threeten.extra.Months,4,275,61008,12,0,0,0,0,93,0,0.0,54,0,0.0,0,0,0.0,0,0.0,0,30,0
evosuite,spatial4j-46,org.locationtech.spatial4j.SpatialPredicate,10,284,28800,7544,59,0,1,0,31,31,100.0,8,8,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-37,org.jsoup.internal.ConstrainableInputStream,4,302,29982,6148,46,0,1,0,49,45,91.83673,40,38,95.0,47,45,95.74468,45,95.74468,2,30,2
evosuite,collections-9,org.apache.commons.collections4.map.CompositeMap,4,302,30188,6655,61,0,5,0,92,87,94.565216,52,47,90.38461,102,97,95.09804,97,95.09804,5,30,2
evosuite,collections-5,org.apache.commons.collections4.functors.PrototypeFactory,5,297,28385,1201,6,0,0,0,13,11,84.61539,4,4,100.0,6,5,83.33333,5,83.33333,1,30,2
evosuite,collections-24,org.apache.commons.collections4.functors.EqualPredicate,5,261,28414,1725,11,0,0,0,16,16,100.0,6,6,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-96,org.threeten.extra.chrono.PaxDate,7,276,29531,8142,179,0,0,0,137,135,98.540146,113,111,98.23009,4,0,0.0,0,0.0,4,30,2
evosuite,threeten-extra-83,org.threeten.extra.Minutes,2,271,29152,6764,101,0,7,0,97,78,80.41237,56,46,82.14286,68,64,94.117645,64,94.117645,4,30,2
evosuite,ta4j-79,org.ta4j.core.indicators.statistics.VarianceIndicator,9,332,29015,5898,23,0,4,0,15,14,93.333336,2,2,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-58,org.ta4j.core.rules.StopGainRule,4,330,28866,5749,20,0,0,0,24,22,91.66667,6,6,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-27,org.jsoup.parser.HtmlTreeBuilder,2,276,38947,17457,256,0,3,0,450,319,70.888885,248,131,52.82258,34,0,0.0,0,0.0,34,30,2
evosuite,jsoup-30,org.jsoup.parser.TokenQueue,5,272,28978,845,102,0,0,0,149,0,0.0,118,0,0.0,121,0,0.0,0,0.0,121,30,2
evosuite,collections-16,org.apache.commons.collections4.sequence.ReplacementsFinder,5,268,28316,3777,5,0,0,0,17,17,100.0,4,4,100.0,6,6,100.0,6,100.0,0,30,2
evosuite,jsoup-34,org.jsoup.select.Evaluator,1,292,29666,12876,132,0,0,0,2,2,100.0,0,0,0.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-82,org.ta4j.core.analysis.Returns,2,285,28982,7230,55,0,27,0,57,47,82.45614,12,9,75.0,4,0,0.0,0,0.0,4,30,2
evosuite,collections-13,org.apache.commons.collections4.MapUtils,4,306,40173,11,7,1,0,0,306,0,0.0,188,0,0.0,118,0,0.0,0,0.0,118,30,2
evosuite,spatial4j-42,org.locationtech.spatial4j.shape.impl.PointImpl,1,292,28743,8018,53,0,0,0,38,38,100.0,30,27,90.0,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-39,org.jsoup.nodes.TextNode,4,298,38019,8212,70,0,0,0,50,50,100.0,70,59,84.28571,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-36,org.jsoup.nodes.DocumentType,8,283,37676,9750,35,0,0,0,38,38,100.0,26,26,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-8,org.apache.commons.collections4.functors.ChainedTransformer,1,314,28711,5170,20,0,1,0,20,20,100.0,10,10,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-84,org.threeten.extra.scale.UtcInstant,3,313,29284,6753,87,0,0,0,72,68,94.44444,34,31,91.17647,72,71,98.61111,71,98.61111,1,30,2
evosuite,spatial4j-42,org.locationtech.spatial4j.shape.impl.PointImpl,5,268,29057,7829,65,0,0,0,38,38,100.0,30,27,90.0,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-32,org.jsoup.parser.CharacterReader,2,261,30139,6731,292,0,0,0,354,342,96.61017,274,263,95.9854,196,191,97.44898,191,97.44898,5,30,2
evosuite,collections-15,org.apache.commons.collections4.functors.DefaultEquator,5,266,28464,617,11,0,0,0,5,0,0.0,8,0,0.0,8,0,0.0,0,0.0,8,30,2
evosuite,collections-25,org.apache.commons.collections4.sequence.EditScript,6,275,25148,3953,8,0,0,0,20,20,100.0,2,2,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-57,org.ta4j.core.criteria.helpers.StandardErrorCriterion,6,274,29049,6980,18,0,5,0,11,11,100.0,2,2,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-21,org.apache.commons.collections4.set.CompositeSet,8,270,29184,5286,56,0,0,0,126,109,86.507935,74,57,77.02703,85,72,84.70589,72,84.70589,13,30,2
evosuite,threeten-extra-94,org.threeten.extra.chrono.CopticEra,10,281,28424,5366,9,0,0,0,8,8,100.0,3,3,100.0,3,3,100.0,2,66.66667,1,30,2
evosuite,collections-7,org.apache.commons.collections4.ListUtils,4,296,29536,6851,131,0,1,0,100,100,100.0,74,67,90.54054,0,0,0.0,0,0.0,0,30,2
evosuite,collections-6,org.apache.commons.collections4.list.TreeList,7,268,29852,5233,151,0,0,0,54,54,100.0,18,18,100.0,42,42,100.0,42,100.0,0,30,2
evosuite,ta4j-75,org.ta4j.core.indicators.aroon.AroonDownIndicator,3,284,29036,5837,23,0,2,0,19,15,78.94737,6,4,66.66667,4,0,0.0,0,0.0,4,30,2
evosuite,ta4j-77,org.ta4j.core.criteria.helpers.VarianceCriterion,5,280,29024,5949,16,0,6,0,25,14,56.0,4,1,25.0,4,0,0.0,0,0.0,4,30,2
evosuite,spatial4j-47,org.locationtech.spatial4j.distance.DistanceUtils,8,270,29538,6923,149,0,5,0,162,151,93.20988,118,109,92.37288,115,107,93.04348,107,93.04348,8,30,2
evosuite,threeten-extra-93,org.threeten.extra.DayOfMonth,1,274,28850,6832,90,0,1,0,53,53,100.0,32,31,96.875,0,0,0.0,0,0.0,0,30,2
evosuite,spatial4j-48,org.locationtech.spatial4j.shape.impl.BufferedLineString,2,284,29031,9069,72,0,14,0,54,54,100.0,28,28,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-9,org.apache.commons.collections4.map.CompositeMap,8,270,30264,6565,47,0,7,0,92,85,92.391304,52,44,84.61539,102,95,93.13725,95,93.13725,7,30,2
evosuite,threeten-extra-91,org.threeten.extra.chrono.DiscordianChronology,6,300,28894,6767,87,0,0,0,48,47,97.91667,19,18,94.73685,1,0,0.0,0,0.0,1,30,2
evosuite,collections-16,org.apache.commons.collections4.sequence.ReplacementsFinder,4,317,28465,3914,5,0,0,0,17,17,100.0,4,4,100.0,6,6,100.0,6,100.0,0,30,2
evosuite,jsoup-30,org.jsoup.parser.TokenQueue,7,273,28886,812,99,0,0,0,149,0,0.0,118,0,0.0,121,0,0.0,0,0.0,121,30,2
evosuite,threeten-extra-99,org.threeten.extra.Seconds,10,274,33280,6371,98,0,1,0,107,90,84.11215,62,53,85.48387,73,73,100.0,73,100.0,0,30,2
evosuite,collections-22,org.apache.commons.collections4.ArrayStack,9,286,31668,4002,32,0,0,0,30,30,100.0,16,16,100.0,26,26,100.0,17,65.38461,9,30,2
evosuite,collections-16,org.apache.commons.collections4.sequence.ReplacementsFinder,9,264,28338,3847,6,0,0,0,17,17,100.0,4,4,100.0,6,6,100.0,6,100.0,0,30,2
evosuite,collections-23,org.apache.commons.collections4.TransformerUtils,2,274,29643,10,13,1,0,0,34,0,0.0,4,0,0.0,26,0,0.0,0,0.0,26,30,2
evosuite,spatial4j-46,org.locationtech.spatial4j.SpatialPredicate,5,282,28795,8499,57,0,0,0,31,31,100.0,8,8,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-64,org.ta4j.core.criteria.NumberOfBreakEvenPositionsCriterion,2,262,28547,6692,18,0,1,0,12,11,91.66667,4,3,75.0,1,0,0.0,0,0.0,1,30,2
evosuite,jsoup-30,org.jsoup.parser.TokenQueue,9,268,29030,850,111,0,0,0,149,0,0.0,118,0,0.0,121,0,0.0,0,0.0,121,30,2
evosuite,spatial4j-47,org.locationtech.spatial4j.distance.DistanceUtils,6,286,29558,6420,118,0,0,0,162,152,93.827156,118,110,93.220345,115,108,93.91304,108,93.91304,7,30,2
evosuite,threeten-extra-96,org.threeten.extra.chrono.PaxDate,5,286,29414,8020,195,0,0,0,137,137,100.0,113,112,99.11504,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-29,org.jsoup.select.Selector,2,282,28798,11831,41,0,0,0,32,32,100.0,14,14,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-8,org.apache.commons.collections4.functors.ChainedTransformer,2,280,28652,5150,19,0,0,0,20,20,100.0,10,10,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-84,org.threeten.extra.scale.UtcInstant,10,274,29057,6857,80,0,0,0,72,70,97.22222,34,32,94.117645,3,0,0.0,0,0.0,3,30,2
evosuite,collections-24,org.apache.commons.collections4.functors.EqualPredicate,3,278,28478,1861,12,0,0,0,16,16,100.0,6,6,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,spatial4j-40,org.locationtech.spatial4j.distance.GeodesicSphereDistCalc,5,272,28706,7725,47,0,8,0,27,27,100.0,6,6,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-92,org.threeten.extra.chrono.Symmetry454Date,5,281,29337,8293,208,0,0,0,149,149,100.0,80,80,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-31,org.jsoup.nodes.FormElement,6,290,28847,11738,32,0,1,0,45,22,48.88889,32,10,31.25,11,0,0.0,0,0.0,11,30,2
evosuite,threeten-extra-93,org.threeten.extra.DayOfMonth,6,279,28895,6877,94,0,2,0,53,53,100.0,32,32,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-66,org.ta4j.core.analysis.cost.LinearTransactionCostModel,4,272,28467,5383,21,0,0,0,16,15,93.75,8,8,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-59,org.ta4j.core.criteria.pnl.AverageProfitCriterion,8,278,28521,6225,20,0,0,0,18,14,77.77778,8,5,62.5,3,0,0.0,0,0.0,3,30,2
evosuite,spatial4j-41,org.locationtech.spatial4j.io.WKTReader,2,277,31280,9669,161,0,0,0,153,101,66.01308,68,43,63.235294,38,0,0.0,0,0.0,38,30,2
evosuite,collections-21,org.apache.commons.collections4.set.CompositeSet,6,270,29101,5159,48,0,0,0,126,108,85.71429,74,55,74.324326,85,71,83.52941,71,83.52941,14,30,2
evosuite,jsoup-27,org.jsoup.parser.HtmlTreeBuilder,10,431,34669,13829,141,0,0,0,450,163,36.22222,248,51,20.564516,104,0,0.0,0,0.0,104,30,2
evosuite,collections-18,org.apache.commons.collections4.IteratorUtils,6,274,31587,10,29,1,0,0,226,0,0.0,142,0,0.0,164,0,0.0,0,0.0,164,30,2
evosuite,ta4j-68,org.ta4j.core.indicators.aroon.AroonUpIndicator,3,303,28796,5877,20,0,2,0,19,16,84.210526,6,4,66.66667,2,0,0.0,0,0.0,2,30,2
evosuite,spatial4j-49,org.locationtech.spatial4j.io.GeoJSONWriter,3,312,29078,8243,47,0,1,0,105,102,97.14286,36,35,97.22222,0,0,0.0,0,0.0,0,30,2
evosuite,collections-17,org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer,8,295,28684,4101,49,0,0,0,40,40,100.0,34,34,100.0,56,56,100.0,56,100.0,0,30,2
evosuite,ta4j-54,org.ta4j.core.indicators.KAMAIndicator,1,264,28545,5803,22,0,3,0,20,17,85.0,4,4,100.0,3,0,0.0,0,0.0,3,30,2
evosuite,collections-12,org.apache.commons.collections4.functors.CloneTransformer,7,269,28425,1574,2,0,0,0,5,2,40.0,2,0,0.0,4,1,25.0,1,25.0,3,30,2
evosuite,spatial4j-45,org.locationtech.spatial4j.context.SpatialContextFactory,9,275,29137,6280,61,0,3,0,151,140,92.71523,60,53,88.333336,56,52,92.85714,52,92.85714,4,30,2
evosuite,collections-11,org.apache.commons.collections4.bidimap.DualTreeBidiMap,4,324,30425,6372,13,0,3,0,60,31,51.666664,12,2,16.666668,19,0,0.0,0,0.0,19,30,2
evosuite,threeten-extra-95,org.threeten.extra.Months,5,274,29063,6803,101,0,3,0,93,85,91.39785,54,49,90.74074,68,68,100.0,68,100.0,0,30,2
evosuite,spatial4j-48,org.locationtech.spatial4j.shape.impl.BufferedLineString,7,288,31071,9133,75,0,19,0,54,54,100.0,28,28,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-6,org.apache.commons.collections4.list.TreeList,6,264,30416,5339,137,0,0,0,54,54,100.0,18,18,100.0,42,42,100.0,42,100.0,0,30,2
evosuite,ta4j-54,org.ta4j.core.indicators.KAMAIndicator,2,277,28885,6004,20,0,13,0,20,20,100.0,4,4,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-30,org.jsoup.parser.TokenQueue,1,265,28904,805,102,0,0,0,149,0,0.0,118,0,0.0,121,0,0.0,0,0.0,121,30,2
evosuite,threeten-extra-97,org.threeten.extra.scale.TaiInstant,7,275,30394,14190,69,0,6,0,64,62,96.875,24,23,95.83333,52,52,100.0,52,100.0,0,30,2
evosuite,jsoup-26,org.jsoup.examples.Wikipedia,3,291,28385,13,5,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-35,org.jsoup.safety.Cleaner,3,303,28783,9285,20,0,0,0,41,29,70.731705,16,7,43.75,21,13,61.904762,13,61.904762,8,30,2
evosuite,ta4j-57,org.ta4j.core.criteria.helpers.StandardErrorCriterion,3,307,28620,5890,13,0,5,0,11,8,72.72727,2,1,50.0,5,2,40.0,2,40.0,3,30,2
evosuite,collections-8,org.apache.commons.collections4.functors.ChainedTransformer,7,284,28569,4847,17,0,0,0,20,19,95.0,10,9,90.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-25,org.apache.commons.collections4.sequence.EditScript,8,276,25405,3651,8,0,0,0,20,20,100.0,2,2,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-65,org.ta4j.core.criteria.NumberOfLosingPositionsCriterion,4,305,28610,6661,16,0,1,0,5,5,100.0,2,2,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-28,org.jsoup.helper.DataUtil,8,283,30208,14619,63,0,1,0,124,88,70.96774,114,52,45.614033,95,75,78.94737,75,78.94737,20,30,2
evosuite,spatial4j-50,org.locationtech.spatial4j.shape.impl.BufferedLine,1,279,28844,8491,97,0,9,0,98,98,100.0,64,57,89.0625,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-100,org.threeten.extra.chrono.EthiopicEra,10,285,28450,2513,10,0,0,0,8,8,100.0,3,3,100.0,3,3,100.0,2,66.66667,1,30,2
evosuite,collections-3,org.apache.commons.collections4.iterators.SingletonIterator,1,280,9203,3807,9,0,0,0,22,22,100.0,14,14,100.0,9,9,100.0,9,100.0,0,30,2
evosuite,ta4j-75,org.ta4j.core.indicators.aroon.AroonDownIndicator,8,289,28503,5648,18,0,1,0,19,15,78.94737,6,4,66.66667,4,0,0.0,0,0.0,4,30,2
evosuite,spatial4j-45,org.locationtech.spatial4j.context.SpatialContextFactory,2,293,29115,6908,55,0,0,0,151,136,90.06622,60,51,85.0,56,52,92.85714,52,92.85714,4,30,2
evosuite,ta4j-64,org.ta4j.core.criteria.NumberOfBreakEvenPositionsCriterion,6,294,28701,6619,21,0,3,0,12,11,91.66667,4,3,75.0,1,0,0.0,0,0.0,1,30,2
evosuite,collections-21,org.apache.commons.collections4.set.CompositeSet,7,279,29862,4856,41,0,0,0,126,108,85.71429,74,54,72.97297,85,73,85.882355,73,85.882355,12,30,2
evosuite,spatial4j-49,org.locationtech.spatial4j.io.GeoJSONWriter,9,283,28962,7133,38,0,1,0,105,101,96.190475,36,34,94.44444,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-87,org.threeten.extra.PeriodDuration,1,267,29159,7065,101,0,4,0,123,113,91.86992,78,69,88.46153,82,80,97.560974,80,97.560974,2,30,2
evosuite,spatial4j-46,org.locationtech.spatial4j.SpatialPredicate,2,277,28862,7984,64,0,2,0,31,31,100.0,8,8,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-37,org.jsoup.internal.ConstrainableInputStream,8,273,30854,4698,21,0,0,0,49,35,71.42857,40,29,72.5,47,36,76.59575,36,76.59575,11,30,2
evosuite,ta4j-57,org.ta4j.core.criteria.helpers.StandardErrorCriterion,9,275,28572,5956,15,0,6,0,11,8,72.72727,2,1,50.0,3,0,0.0,0,0.0,3,30,2
evosuite,threeten-extra-91,org.threeten.extra.chrono.DiscordianChronology,5,278,29060,6618,95,0,0,0,48,48,100.0,19,19,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-83,org.threeten.extra.Minutes,5,262,28980,6610,97,0,2,0,97,85,87.62887,56,50,89.28571,68,68,100.0,68,100.0,0,30,2
evosuite,spatial4j-42,org.locationtech.spatial4j.shape.impl.PointImpl,8,280,28795,7287,63,0,0,0,38,38,100.0,30,27,90.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-70,org.ta4j.core.indicators.statistics.PearsonCorrelationIndicator,8,270,29650,8059,23,0,8,0,24,24,100.0,4,4,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-5,org.apache.commons.collections4.functors.PrototypeFactory,1,273,28281,1158,8,0,0,0,13,11,84.61539,4,4,100.0,6,5,83.33333,5,83.33333,1,30,2
evosuite,jsoup-34,org.jsoup.select.Evaluator,8,270,29575,13655,124,0,1,0,2,2,100.0,0,0,0.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-59,org.ta4j.core.criteria.pnl.AverageProfitCriterion,10,281,28560,6570,25,0,1,0,18,18,100.0,8,8,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-72,org.ta4j.core.indicators.MACDIndicator,1,288,28493,5938,25,0,6,0,11,11,100.0,2,2,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,spatial4j-51,org.locationtech.spatial4j.shape.impl.CircleImpl,3,315,29158,7739,119,0,31,0,94,88,93.61702,88,77,87.5,4,0,0.0,0,0.0,4,30,2
evosuite,jsoup-29,org.jsoup.select.Selector,10,377,29387,10907,35,0,1,0,32,29,90.625,14,11,78.57143,1,0,0.0,0,0.0,1,30,2
evosuite,collections-9,org.apache.commons.collections4.map.CompositeMap,9,286,32717,6671,54,0,7,0,92,85,92.391304,52,45,86.53847,102,97,95.09804,97,95.09804,5,30,2
evosuite,ta4j-65,org.ta4j.core.criteria.NumberOfLosingPositionsCriterion,1,278,28451,6771,18,0,3,0,5,5,100.0,2,1,50.0,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-88,org.threeten.extra.PackedFields,2,280,28544,5881,6,0,0,0,7,6,85.71429,4,1,25.0,2,2,100.0,2,100.0,0,30,2
evosuite,threeten-extra-99,org.threeten.extra.Seconds,2,265,29593,6605,100,0,3,0,107,90,84.11215,62,54,87.09677,0,0,0.0,0,0.0,0,30,2
evosuite,collections-15,org.apache.commons.collections4.functors.DefaultEquator,1,280,28406,587,11,0,0,0,5,0,0.0,8,0,0.0,8,0,0.0,0,0.0,8,30,2
evosuite,ta4j-56,org.ta4j.core.criteria.pnl.NetLossCriterion,5,266,28472,7160,20,0,3,0,11,11,100.0,4,3,75.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-80,org.ta4j.core.criteria.NumberOfConsecutivePositionsCriterion,4,277,28574,6497,26,0,3,0,22,19,86.36364,16,13,81.25,1,0,0.0,0,0.0,1,30,2
evosuite,collections-21,org.apache.commons.collections4.set.CompositeSet,2,273,29161,5524,70,0,0,0,126,114,90.47619,74,62,83.78378,85,76,89.411766,76,89.411766,9,30,2
evosuite,collections-2,org.apache.commons.collections4.collection.CompositeCollection,4,312,29459,5094,68,0,0,0,112,104,92.85714,60,53,88.333336,68,63,92.64706,63,92.64706,5,30,2
evosuite,ta4j-60,org.ta4j.core.utils.BarSeriesUtils,8,277,28794,6466,55,0,5,0,78,57,73.07692,74,44,59.45946,10,0,0.0,0,0.0,10,30,2
evosuite,threeten-extra-98,org.threeten.extra.chrono.CopticChronology,4,274,28715,6503,58,0,0,0,24,24,100.0,4,4,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-8,org.apache.commons.collections4.functors.ChainedTransformer,10,274,28769,4533,23,0,0,0,20,20,100.0,10,10,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-32,org.jsoup.parser.CharacterReader,5,288,30576,6997,282,0,0,0,354,342,96.61017,274,261,95.25548,196,191,97.44898,191,97.44898,5,30,2
evosuite,collections-3,org.apache.commons.collections4.iterators.SingletonIterator,6,298,10542,3872,8,0,0,0,22,22,100.0,14,14,100.0,9,9,100.0,9,100.0,0,30,2
evosuite,ta4j-79,org.ta4j.core.indicators.statistics.VarianceIndicator,6,283,28934,6355,18,0,10,0,15,15,100.0,2,2,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-16,org.apache.commons.collections4.sequence.ReplacementsFinder,2,276,28478,3768,5,0,0,0,17,17,100.0,4,4,100.0,6,6,100.0,6,100.0,0,30,2
evosuite,collections-8,org.apache.commons.collections4.functors.ChainedTransformer,4,296,28793,4630,22,0,0,0,20,20,100.0,10,10,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-70,org.ta4j.core.indicators.statistics.PearsonCorrelationIndicator,4,299,29173,5678,19,0,4,0,24,24,100.0,4,4,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-89,org.threeten.extra.chrono.Symmetry010Chronology,9,316,29063,6747,87,0,0,0,47,47,100.0,15,15,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-74,org.ta4j.core.rules.TimeRangeRule,2,279,28463,6389,14,0,1,0,12,8,66.66667,4,0,0.0,5,0,0.0,0,0.0,5,30,2
evosuite,threeten-extra-85,org.threeten.extra.chrono.PaxEra,2,284,28363,5704,8,0,0,0,8,8,100.0,3,3,100.0,3,3,100.0,2,66.66667,1,30,2
evosuite,ta4j-71,org.ta4j.core.num.NaN,5,279,28610,14,65,1,0,0,38,0,0.0,4,0,0.0,38,0,0.0,0,0.0,38,30,2
